id,date,num_injured,description,location_id,accident_category_id,ride_id
1005151,2012-05-06,2,"Train/coaster was coming down initial hill and the cars went up some, then the first car separated from the back two. &nbsp;The back two cars jammed up by the connecting tube to the track. The front car continued forward and started up the next hill, but rolled back and slammed into the stopped cars.",11,12,106
1007425,2012-05-10,1,Patron stated she experienced a seizure while on the attraction. No history of seizures,0,3,0
1007426,2012-05-11,1,Patron stated she injured her left hand as she was exiting the attraction.,0,0,2
1001829,2012-05-12,1,Patron said he twisted his right knee getting off the ride.,29,0,107
1001398,2012-05-12,1,Patron states she was riding the Ricochet when it stopped abruptly causing her to hit the lap bar. Patron didn't report this until several days later.,19,9,108
1003055,2012-05-13,1,Hit Head Getting Off ride.,14,0,109
1001649,2012-05-13,1,Neck jerked to the right and contacted the head restraint,32,4,110
1003936,2012-05-18,1,somehow she hit lap bar.,30,4,111
1007433,2012-05-19,1,Patron complained of headache after riding.,1,1,7
1007432,2012-05-19,1,Patron fell when getting off the ride and hit his head.,1,0,92
1001830,2012-05-19,1,Patron says she struck her head on the headrest while riding.,29,4,112
1001813,2012-05-19,1,Patron had an asthma attack while riding.,33,2,113
1001787,2012-05-19,1,"Deaf patron was unloading from the ride when it began to move, causing her back pain.",29,25,17
1007435,2012-05-20,1,"During the lap bar check process before the ride started, the patron felt pain in her right little finger. She advised the ride operator and requested to exit the vehicle. Park nurse jprovided first aid and sent her to hospital via taxi.",2,6,114
1007434,2012-05-20,1,"Patron reported feeling weak, dizzy and short of breath after riding the attraction and walking around the park. She advised responders that she had a personal medical history which could be exacerbated by heat and physical stress.",2,2,4
1007345,2012-05-20,1,Child was riding in the front of the log and was slammed forward as the log went downhill.,13,4,22
1001822,2012-05-20,1,"Operator opened door to allow patron to unload, but the door closed before the patron had competely exited. His right ankle caught in the door, causing him to fall and he landed crooked.",33,0,115
1007436,2012-05-22,1,Patron complained of chest pain and dizziness.,1,1,7
1007437,2012-05-23,1,Patron hit mouth on side of log.,1,4,37
1001881,2012-05-23,1,Patron hit right side of her head while riding.,29,4,24
1007439,2012-05-25,1,"Patron walked into first aid 2.4 hours after riding and reported that she felt dizzy, nauseous, vomiting and headache, which started after she was on this ride. She had personal medical issues.",2,2,49
1007438,2012-05-25,1,Patron hit lip on lapbar.,1,4,7
1001786,2012-05-25,1,Patron was unloading from ride and fell.,29,0,39
1005118,2012-05-26,1,Air gate closed on patron's right arm.,11,18,80
1005057,2012-05-26,1,Patron complained of right shoulder and neck pain. She said it went through the lopp and her neck snapped.,11,1,105
1001832,2012-05-26,1,Patron called to report injury. He was sitting on the left side in the middle of the train in a pedestal seat. He said his neck snapped back at the top of the hill as he began his descent. He went to the hospital.,29,1,116
1001831,2012-05-26,1,Patron hit her head during the first drop. &nbsp;She was sitting near the front of the train on the left wing seat.,29,4,116
1001833,2012-05-27,1,Patron hit her head on the lap bar while riding.,29,4,107
1007341,2012-05-28,1,Patron rode the ride and complained of back pain after riding.,8,1,73
1007340,2012-05-28,1,Patron stated she became dizzy and experienced head pain after riding.,10,1,117
1005058,2012-05-28,1,"Patron bumped the right side of her forehead on part of the ride. She was sitting in the back row of one of the two back cars. Ride was inspected and nothing out of the ordinary was found. Report concludes that this coaster is generally a rough ride under normal conditions and this incident is consistent with other incidents involving this ride (i.e., minor injury due to the dynamics of the ride).",11,4,105
1001896,2012-05-28,1,Patron experienced pain to her right thumb and boat went down the chute.,34,4,118
1007444,2012-05-29,1,"Patron lost his prosthetic leg on the right side during launch one of the ride. At the conclusion of the ride, while stepping off the seat, he became unbalanced and fell.",4,0,119
1007471,2012-05-30,1,Patron stated she got a headache and neck pain after exiting the attraction.,0,1,3
1007454,2012-05-30,1,"Rash on feet/legs, left side of torso. Telephone report 4 days after incident.",1,2,10
1003127,2012-05-30,1,Guest stated her neck bumped the harness while riding. Guest was treated in waterpark first aid and transferred to EMS.,12,4,24
1001882,2012-05-30,1,"Patron called saying she had hurt her neck on the ride. She said she felt she was being thrown around on the ride and her neck cracked. She did not hit anything. She was riding in the front row, right winged seat.",29,1,116
1003393,2012-06-01,1,Slip and fall on wet surface from rain.,16,0,40
1007455,2012-06-02,1,Patron stated she had abdominal and back pain after riding attraction.,0,1,10
1007453,2012-06-02,1,Patron stated she was feeling weak after riding. She has a pre-existing medical condition.,0,2,2
1005119,2012-06-02,1,"Patron complained of injury to his knee while riding. During the first drop, he was thrown to the opposite side of the car and his knee hit the side of the restraint. Patron was seated in last row of the train on the panel side.",11,4,80
1003071,2012-06-02,1,"According to her father, patron was riding the carousel by herself. Upon exiting, she slipped off the horse and fell, hitting her groin area on the foot step/stirrup.",18,0,120
1001834,2012-06-02,1,Patron was exiting ride and pinched her right thumb in the headrest in front of her.,29,6,112
1001818,2012-06-02,1,Patron struck her head on the rubber padding covering the roof while exiting the carrier.,35,0,70
1007456,2012-06-03,1,Patron states she hit her pubic bone on the seat hump.,1,4,82
1001827,2012-06-03,1,Patron was stepping up into the ride when she fell backwards and hit her head on the ground.,29,0,48
1003332,2012-06-05,1,Guess was on Kingda Ka and raised arms during ride dislocating his left shoulder. Guest admitted to previous history of shoulder dislocations within the pool at the end of the ride.,9,1,18
1001880,2012-06-06,1,"Patron was sitting in the back row when the lap bar went down and then came back up, hitting her in the lower lip.",29,6,56
1007615,2012-06-07,1,Patron claims a piece of wood hit his left wrist.,1,10,7
1003644,2012-06-09,1,unknown,28,1,97
1001803,2012-06-09,1,Patron says he struck the inside of the car with his chest as the vehicle went around a curve.,33,4,121
1001774,2012-06-09,1,Patron was riding solo in a cart when the restraint came down and struck the top of her left foot.,29,6,109
1007337,2012-06-10,1,Patron was involved in a collision of trains on the coaster.,13,12,29
1007472,2012-06-11,1,"While waiting to get on the ride, the child was hanging on the entrance gate. When the gate opened, it caused her legs to bow. Parent yelled and the operator immediately closed the gate.",4,11,57
1007459,2012-06-11,1,Patron hit lip on lap bar. Then he stepped off ride and fell between car and platform.,1,4,7
1001851,2012-06-11,1,Patron was unloading from the ride and the lap bar came down onto his mouth.,29,6,26
1003383,2012-06-12,1,Fell when getting off beanstalk ride. Ride was not moving at time of incident.,16,0,67
1001805,2012-06-12,1,Patron had seizure while riding. Chaperones told EMS that patron had a history of seizures.,33,3,1
1007464,2012-06-13,1,"Patron's friend stated he stood up at unload, lost his balance falling forward, and got his right hand stuck between the tire and dock.",0,18,10
1007465,2012-06-14,1,"Patron was on ride holding onto the bar in front of her and when the ride went into a drop, she felt a pop and her thumb went numb.",4,9,57
1002211,2012-06-14,1,"Late report - While riding the coaster for the second time, her head snapped sideways.",29,1,116
1001836,2012-06-14,1,"Patron stated that when going down a hill on the ride, he struck his left eye area on something sharp. He was seated on the right side, first row.",29,4,107
1001826,2012-06-14,1,Patron may have hit the side of the car during the ride. He was sitting on the left side in the 3rd row.,29,4,121
1001837,2012-06-15,1,Patron states he was hit in the face by a white bird while going down the first hill.,33,10,97
1007469,2012-06-16,1,Patron stated he injured his back after hitting the seat on the second drop.,0,4,0
1007467,2012-06-16,1,Ride operator caught child's leg while walking by.,1,0,82
1007332,2012-06-16,1,"After riding the attraction, the patron went to the front gate and complained of back pain.",10,1,122
1001883,2012-06-16,1,Patron said the ride stopped suddenly and he bumped his head on the back of the seat.,29,4,123
1007328,2012-06-17,1,"Patron complained that the lap bar restraint was hurting his stomach. The ride operator offered to let him off the ride, but he refused. After the ride, he claimed he injured his liver. He went to first aid where they checked his vital signs. They were normal. Several days later, he contacted the park stating he has a bruise on his stomach and is going to the ER. State regulators requested that they measure lap bar pressure prior to re-opening the attraction. Pressure was within range of acceptance test for ride.",13,7,124
1001838,2012-06-17,1,Patron called 3 weeks later to say he had fractured two ribs while riding.,29,4,116
1001894,2012-06-18,1,Patron bumped her left knee while exiting a train and cut her knee.,34,0,121
1007478,2012-06-21,1,Email 4 days later states left rib fracture.,1,4,7
1007476,2012-06-22,1,"Stepping in the ride, patron caught her foot and felt her knee pop, then fell into the seat.",1,0,7
1007475,2012-06-22,1,Patron complained of lower back pain after riding.,1,1,7
1001824,2012-06-22,1,Patron was unloading and fell.,29,0,56
1007479,2012-06-23,1,"Patron was attempting to ride, but the restraint bar would not engage. An attendant assisted the guest by attempting to push down on the bar to engage it.",4,7,119
1003048,2012-06-23,1,Riding bumper and got bruse on neck from restraint.,14,26,125
1003938,2012-06-25,1,As boat came down chute she moved against lap bar.,30,4,118
1003377,2012-06-26,1,"As patron was riding Bubbles the Coaster he sustained a wound on his right leg below his knee (large man), said his leg was against the body of the coaster car (front) during the ride. Previous leg injury.",16,4,126
